,Spieltag,Season,Name,Team1,Team2,Guess,Result,Points
32546,12,2019/2020,dtomasch,BRE,S04,2:3,1:2,"1,37"
32547,12,2019/2020,dtomasch,FCU,BMG,1:3,2:0,0
32548,12,2019/2020,dtomasch,SGE,WOB,3:1,0:2,0
32549,12,2019/2020,dtomasch,F95,FCB,2:5,0:4,"1,19"
32550,12,2019/2020,dtomasch,RBL,KOE,5:0,4:1,"1,12"
32551,12,2019/2020,dtomasch,FCA,BSC,2:2,4:0,0
32552,12,2019/2020,dtomasch,TSG,M05,3:1,1:5,0
32553,12,2019/2020,Mario Basler,BVB,SCP,3:0,3:3,0
32554,12,2019/2020,Mario Basler,B04,SCF,1:2,1:1,0
32555,12,2019/2020,Mario Basler,BRE,S04,1:3,1:2,"1,27"
32556,12,2019/2020,Mario Basler,FCU,BMG,0:3,2:0,0
32557,12,2019/2020,Mario Basler,SGE,WOB,2:2,0:2,0
32558,12,2019/2020,Mario Basler,F95,FCB,1:4,0:4,"1,21"
32559,12,2019/2020,Mario Basler,RBL,KOE,4:0,4:1,"1,15"
32560,12,2019/2020,Mario Basler,FCA,BSC,0:1,4:0,0
32561,12,2019/2020,Mario Basler,TSG,M05,2:0,1:5,0
32562,12,2019/2020,Wolle Krassmann,BVB,SCP,3:0,3:3,0
32563,12,2019/2020,Wolle Krassmann,B04,SCF,2:1,1:1,0
32564,12,2019/2020,Wolle Krassmann,BRE,S04,1:3,1:2,"1,27"
32565,12,2019/2020,Wolle Krassmann,FCU,BMG,1:2,2:0,0
32566,12,2019/2020,Wolle Krassmann,SGE,WOB,1:0,0:2,0
32567,12,2019/2020,Wolle Krassmann,F95,FCB,0:2,0:4,"1,11"
32568,12,2019/2020,Wolle Krassmann,RBL,KOE,3:0,4:1,"1,25"
32569,12,2019/2020,Wolle Krassmann,FCA,BSC,0:2,4:0,0
32570,12,2019/2020,Wolle Krassmann,TSG,M05,2:0,1:5,0
32571,12,2019/2020,AS,BVB,SCP,3:2,3:3,0
32572,12,2019/2020,AS,B04,SCF,3:1,1:1,0
32573,12,2019/2020,AS,BRE,S04,0:1,1:2,"1,37"
32574,12,2019/2020,AS,FCU,BMG,1:2,2:0,0
32575,12,2019/2020,AS,SGE,WOB,0:0,0:2,0
32576,12,2019/2020,AS,F95,FCB,0:1,0:4,"1,1"
32577,12,2019/2020,AS,RBL,KOE,4:0,4:1,"1,15"
32578,12,2019/2020,AS,FCA,BSC,0:0,4:0,0
32579,12,2019/2020,AS,TSG,M05,1:0,1:5,0
32580,12,2019/2020,StT,BVB,SCP,6:1,3:3,0
32581,12,2019/2020,StT,B04,SCF,3:0,1:1,0
32582,12,2019/2020,StT,BRE,S04,1:1,1:2,0
32583,12,2019/2020,StT,FCU,BMG,1:3,2:0,0
32584,12,2019/2020,StT,SGE,WOB,1:1,0:2,0
32585,12,2019/2020,StT,F95,FCB,2:4,0:4,"1,11"
32586,12,2019/2020,StT,RBL,KOE,2:0,4:1,"1,12"
32587,12,2019/2020,StT,FCA,BSC,2:1,4:0,"1,38"
32588,12,2019/2020,StT,TSG,M05,2:1,1:5,0
32589,12,2019/2020,CHB,BVB,SCP,5:0,3:3,0
32590,12,2019/2020,CHB,B04,SCF,1:2,1:1,0
32591,12,2019/2020,CHB,BRE,S04,1:1,1:2,0
32592,12,2019/2020,CHB,FCU,BMG,1:2,2:0,0
32593,12,2019/2020,CHB,SGE,WOB,2:1,0:2,0
32594,12,2019/2020,CHB,F95,FCB,0:3,0:4,"1,21"
32595,12,2019/2020,CHB,RBL,KOE,4:0,4:1,"1,15"
32596,12,2019/2020,CHB,FCA,BSC,1:0,4:0,"1,25"
32597,12,2019/2020,CHB,TSG,M05,1:1,1:5,0
32598,12,2019/2020,Wollknoll,BVB,SCP,2:0,3:3,0
32599,12,2019/2020,Wollknoll,B04,SCF,2:1,1:1,0
32600,12,2019/2020,Wollknoll,BRE,S04,3:1,1:2,0
32601,12,2019/2020,Wollknoll,FCU,BMG,0:3,2:0,0
32602,12,2019/2020,Wollknoll,SGE,WOB,2:1,0:2,0
32603,12,2019/2020,Wollknoll,F95,FCB,0:2,0:4,"1,11"
32604,12,2019/2020,Wollknoll,RBL,KOE,3:1,4:1,"1,15"
32605,12,2019/2020,Wollknoll,FCA,BSC,1:0,4:0,"1,25"
32606,12,2019/2020,Wollknoll,TSG,M05,2:2,1:5,0
32607,12,2019/2020,jondu,BVB,SCP,3:0,3:3,0
32608,12,2019/2020,jondu,B04,SCF,2:0,1:1,0
32609,12,2019/2020,jondu,BRE,S04,1:1,1:2,0
32610,12,2019/2020,jondu,FCU,BMG,0:3,2:0,0
32611,12,2019/2020,jondu,SGE,WOB,2:1,0:2,0
32612,12,2019/2020,jondu,F95,FCB,0:2,0:4,"1,11"
32613,12,2019/2020,jondu,RBL,KOE,4:1,4:1,"1,66"
32614,12,2019/2020,jondu,FCA,BSC,1:1,4:0,0
32615,12,2019/2020,jondu,TSG,M05,2:0,1:5,0
32616,12,2019/2020,Essen1957,BVB,SCP,4:1,3:3,0
32617,12,2019/2020,Essen1957,B04,SCF,3:1,1:1,0
32618,12,2019/2020,Essen1957,BRE,S04,2:1,1:2,0
32619,12,2019/2020,Essen1957,FCU,BMG,1:1,2:0,0
32620,12,2019/2020,Essen1957,SGE,WOB,2:1,0:2,0
32621,12,2019/2020,Essen1957,F95,FCB,1:3,0:4,"1,14"
32622,12,2019/2020,Essen1957,RBL,KOE,3:0,4:1,"1,25"
32623,12,2019/2020,Essen1957,FCA,BSC,1:1,4:0,0
32624,12,2019/2020,Essen1957,TSG,M05,2:1,1:5,0
32625,12,2019/2020,Kaufp,BVB,SCP,4:0,3:3,0
32626,12,2019/2020,Kaufp,B04,SCF,2:1,1:1,0
32627,12,2019/2020,Kaufp,BRE,S04,1:1,1:2,0
32628,12,2019/2020,Kaufp,FCU,BMG,1:2,2:0,0
32629,12,2019/2020,Kaufp,SGE,WOB,2:0,0:2,0
32630,12,2019/2020,Kaufp,F95,FCB,1:3,0:4,"1,14"
32631,12,2019/2020,Kaufp,RBL,KOE,3:0,4:1,"1,25"
32632,12,2019/2020,Kaufp,FCA,BSC,1:1,4:0,0
32633,12,2019/2020,Kaufp,TSG,M05,2:0,1:5,0
32634,12,2019/2020,isabella,BVB,SCP,4:1,3:3,0
32635,12,2019/2020,isabella,B04,SCF,0:1,1:1,0
32636,12,2019/2020,isabella,BRE,S04,2:2,1:2,0
32637,12,2019/2020,isabella,FCU,BMG,1:3,2:0,0
32638,12,2019/2020,isabella,SGE,WOB,1:1,0:2,0
32639,12,2019/2020,isabella,F95,FCB,0:2,0:4,"1,11"
32640,12,2019/2020,isabella,RBL,KOE,3:0,4:1,"1,25"
32641,12,2019/2020,isabella,FCA,BSC,1:1,4:0,0
32642,12,2019/2020,isabella,TSG,M05,2:1,1:5,0
32643,12,2019/2020,FabianL,BVB,SCP,4:1,3:3,0
32644,12,2019/2020,FabianL,B04,SCF,1:2,1:1,0
32645,12,2019/2020,FabianL,BRE,S04,1:1,1:2,0
32646,12,2019/2020,FabianL,FCU,BMG,1:3,2:0,0
32647,12,2019/2020,FabianL,SGE,WOB,2:1,0:2,0
32648,12,2019/2020,FabianL,F95,FCB,1:3,0:4,"1,14"
32649,12,2019/2020,FabianL,RBL,KOE,4:0,4:1,"1,15"
32650,12,2019/2020,FabianL,FCA,BSC,1:1,4:0,0
32651,12,2019/2020,FabianL,TSG,M05,2:1,1:5,0
32652,12,2019/2020,Therken,BVB,SCP,3:0,3:3,0
32653,12,2019/2020,Therken,B04,SCF,3:0,1:1,0
32654,12,2019/2020,Therken,BRE,S04,2:0,1:2,0
32655,12,2019/2020,Therken,FCU,BMG,1:2,2:0,0
32656,12,2019/2020,Therken,SGE,WOB,1:0,0:2,0
32657,12,2019/2020,Therken,F95,FCB,0:2,0:4,"1,11"
32658,12,2019/2020,Therken,RBL,KOE,2:0,4:1,"1,12"
32659,12,2019/2020,Therken,FCA,BSC,1:1,4:0,0
32660,12,2019/2020,Therken,TSG,M05,2:0,1:5,0
32661,12,2019/2020,MM,BVB,SCP,3:1,3:3,0
32662,12,2019/2020,MM,B04,SCF,2:1,1:1,0
32663,12,2019/2020,MM,BRE,S04,2:0,1:2,0
32664,12,2019/2020,MM,FCU,BMG,1:2,2:0,0
32665,12,2019/2020,MM,SGE,WOB,3:1,0:2,0
32666,12,2019/2020,MM,F95,FCB,0:4,0:4,"1,72"
32667,12,2019/2020,MM,RBL,KOE,1:3,4:1,0
32668,12,2019/2020,MM,FCA,BSC,1:1,4:0,0
32669,12,2019/2020,MM,TSG,M05,2:1,1:5,0
32670,12,2019/2020,HoD,BVB,SCP,3:1,3:3,0
32671,12,2019/2020,HoD,B04,SCF,2:0,1:1,0
32672,12,2019/2020,HoD,BRE,S04,2:1,1:2,0
32673,12,2019/2020,HoD,FCU,BMG,1:1,2:0,0
32674,12,2019/2020,HoD,SGE,WOB,2:0,0:2,0
32675,12,2019/2020,HoD,F95,FCB,2:1,0:4,0
32676,12,2019/2020,HoD,RBL,KOE,1:2,4:1,0
32677,12,2019/2020,HoD,FCA,BSC,1:0,4:0,"1,25"
32678,12,2019/2020,HoD,TSG,M05,2:1,1:5,0
32679,12,2019/2020,han,BVB,SCP,5:0,3:3,0
32680,12,2019/2020,han,B04,SCF,2:1,1:1,0
32681,12,2019/2020,han,BRE,S04,1:1,1:2,0
32682,12,2019/2020,han,FCU,BMG,1:1,2:0,0
32683,12,2019/2020,han,SGE,WOB,4:0,0:2,0
32684,12,2019/2020,han,F95,FCB,1:1,0:4,0
32685,12,2019/2020,han,RBL,KOE,3:0,4:1,"1,25"
32686,12,2019/2020,han,FCA,BSC,0:0,4:0,0
32687,12,2019/2020,han,TSG,M05,1:1,1:5,0
32688,13,2019/2020,CHB,S04,FCU,0:2,2:1,0
32689,13,2019/2020,CHB,TSG,F95,0:1,1:1,0
32690,13,2019/2020,CHB,BSC,BVB,0:1,1:2,"1,45"
32691,13,2019/2020,CHB,KOE,FCA,2:1,1:1,0
32692,13,2019/2020,CHB,SCP,RBL,2:1,2:3,0
32693,13,2019/2020,CHB,FCB,B04,0:1,1:2,10
32694,13,2019/2020,CHB,BMG,SCF,2:2,4:2,0
32695,13,2019/2020,CHB,WOB,BRE,0:1,2:3,"1,82"
32696,13,2019/2020,CHB,M05,SGE,2:2,2:1,0
32697,13,2019/2020,Meenzerin,S04,FCU,3:0,2:1,"1,13"
32698,13,2019/2020,Meenzerin,TSG,F95,2:2,1:1,"2,8"
32699,13,2019/2020,Meenzerin,BSC,BVB,1:3,1:2,"1,23"
32700,13,2019/2020,Meenzerin,KOE,FCA,2:1,1:1,0
32701,13,2019/2020,Meenzerin,SCP,RBL,0:3,2:3,"1,08"
32702,13,2019/2020,Meenzerin,FCB,B04,4:2,1:2,0
32703,13,2019/2020,Meenzerin,BMG,SCF,2:0,4:2,"1,29"
32704,13,2019/2020,Meenzerin,WOB,BRE,2:1,2:3,0
32705,13,2019/2020,Meenzerin,M05,SGE,2:1,2:1,"1,93"
32706,13,2019/2020,han,S04,FCU,0:0,2:1,0
32707,13,2019/2020,han,TSG,F95,1:1,1:1,"6,4"
32708,13,2019/2020,han,BSC,BVB,0:5,1:2,"1,21"
32709,13,2019/2020,han,KOE,FCA,2:0,1:1,0
32710,13,2019/2020,han,SCP,RBL,1:1,2:3,0
32711,13,2019/2020,han,FCB,B04,3:2,1:2,0
32712,13,2019/2020,han,BMG,SCF,3:2,4:2,"1,27"
32713,13,2019/2020,han,WOB,BRE,0:0,2:3,0
32714,13,2019/2020,han,M05,SGE,0:2,2:1,0
32715,13,2019/2020,FabianL,S04,FCU,2:1,2:1,"1,46"
32716,13,2019/2020,FabianL,TSG,F95,3:2,1:1,0
32717,13,2019/2020,FabianL,BSC,BVB,1:2,1:2,"1,75"
32718,13,2019/2020,FabianL,KOE,FCA,1:1,1:1,"3,4"
32719,13,2019/2020,FabianL,SCP,RBL,1:4,2:3,"1,12"
32720,13,2019/2020,FabianL,FCB,B04,2:1,1:2,0
32721,13,2019/2020,FabianL,BMG,SCF,2:2,4:2,0
32722,13,2019/2020,FabianL,WOB,BRE,1:0,2:3,0
32723,13,2019/2020,FabianL,M05,SGE,2:2,2:1,0
32724,13,2019/2020,Wollknoll,S04,FCU,2:0,2:1,"1,15"
32725,13,2019/2020,Wollknoll,TSG,F95,2:1,1:1,0
32726,13,2019/2020,Wollknoll,BSC,BVB,3:1,1:2,0
32727,13,2019/2020,Wollknoll,KOE,FCA,0:1,1:1,0
32728,13,2019/2020,Wollknoll,SCP,RBL,0:2,2:3,"1,15"
32729,13,2019/2020,Wollknoll,FCB,B04,3:0,1:2,0
32730,13,2019/2020,Wollknoll,BMG,SCF,2:0,4:2,"1,29"
32731,13,2019/2020,Wollknoll,WOB,BRE,1:2,2:3,"1,98"
32732,13,2019/2020,Wollknoll,M05,SGE,2:1,2:1,"1,93"
32733,13,2019/2020,StT,S04,FCU,3:0,2:1,"1,13"
32734,13,2019/2020,StT,TSG,F95,4:1,1:1,0
32735,13,2019/2020,StT,BSC,BVB,2:2,1:2,0
32736,13,2019/2020,StT,KOE,FCA,2:0,1:1,0
32737,13,2019/2020,StT,SCP,RBL,1:5,2:3,"1,08"
32738,13,2019/2020,StT,FCB,B04,1:1,1:2,0
32739,13,2019/2020,StT,BMG,SCF,3:0,4:2,"1,16"
32740,13,2019/2020,StT,WOB,BRE,2:3,2:3,"2,64"
32741,13,2019/2020,StT,M05,SGE,4:1,2:1,"1,47"
32742,13,2019/2020,AS,S04,FCU,3:0,2:1,"1,13"
32743,13,2019/2020,AS,TSG,F95,1:0,1:1,0
32744,13,2019/2020,AS,BSC,BVB,1:1,1:2,0
32745,13,2019/2020,AS,KOE,FCA,1:3,1:1,0
32746,13,2019/2020,AS,SCP,RBL,2:3,2:3,"3,5"
32747,13,2019/2020,AS,FCB,B04,2:2,1:2,0
32748,13,2019/2020,AS,BMG,SCF,0:0,4:2,0
32749,13,2019/2020,AS,WOB,BRE,2:3,2:3,"2,64"
32750,13,2019/2020,AS,M05,SGE,0:1,2:1,0
32751,13,2019/2020,saptarshi,S04,FCU,1:0,2:1,"1,33"
32752,13,2019/2020,saptarshi,TSG,F95,3:2,1:1,0
32753,13,2019/2020,saptarshi,BSC,BVB,0:1,1:2,"1,45"
32754,13,2019/2020,saptarshi,KOE,FCA,3:2,1:1,0
32755,13,2019/2020,saptarshi,SCP,RBL,0:1,2:3,"1,62"
32756,13,2019/2020,saptarshi,FCB,B04,4:0,1:2,0
32757,13,2019/2020,saptarshi,BMG,SCF,1:0,4:2,"1,15"
32758,13,2019/2020,saptarshi,WOB,BRE,1:0,2:3,0
32759,13,2019/2020,saptarshi,M05,SGE,1:0,2:1,"1,7"
32760,13,2019/2020,Essen1957,S04,FCU,2:1,2:1,"1,46"
32761,13,2019/2020,Essen1957,TSG,F95,3:1,1:1,0
32762,13,2019/2020,Essen1957,BSC,BVB,2:2,1:2,0
32763,13,2019/2020,Essen1957,KOE,FCA,1:1,1:1,"3,4"
32764,13,2019/2020,Essen1957,SCP,RBL,1:3,2:3,"1,23"
32765,13,2019/2020,Essen1957,FCB,B04,2:2,1:2,0
32766,13,2019/2020,Essen1957,BMG,SCF,2:1,4:2,"1,16"
32767,13,2019/2020,Essen1957,WOB,BRE,1:1,2:3,0
32768,13,2019/2020,Essen1957,M05,SGE,1:2,2:1,0
32769,13,2019/2020,jrellmann,S04,FCU,3:1,2:1,"1,15"
32770,13,2019/2020,jrellmann,TSG,F95,2:0,1:1,0
32771,13,2019/2020,jrellmann,BSC,BVB,1:1,1:2,0
32772,13,2019/2020,jrellmann,KOE,FCA,2:1,1:1,0
32773,13,2019/2020,jrellmann,SCP,RBL,0:2,2:3,"1,15"
32774,13,2019/2020,jrellmann,FCB,B04,3:1,1:2,0
32775,13,2019/2020,jrellmann,BMG,SCF,2:0,4:2,"1,29"
32776,13,2019/2020,jrellmann,WOB,BRE,1:3,2:3,"1,7"
32777,13,2019/2020,jrellmann,M05,SGE,2:1,2:1,"1,93"
32778,13,2019/2020,Therken,S04,FCU,2:0,2:1,"1,15"
32779,13,2019/2020,Therken,TSG,F95,3:1,1:1,0
32780,13,2019/2020,Therken,BSC,BVB,1:2,1:2,"1,75"
32781,13,2019/2020,Therken,KOE,FCA,1:0,1:1,0
32782,13,2019/2020,Therken,SCP,RBL,0:3,2:3,"1,08"
32783,13,2019/2020,Therken,FCB,B04,2:1,1:2,0
32784,13,2019/2020,Therken,BMG,SCF,2:1,4:2,"1,16"
32785,13,2019/2020,Therken,WOB,BRE,1:2,2:3,"1,98"
32786,13,2019/2020,Therken,M05,SGE,1:1,2:1,0
32787,13,2019/2020,Lukas1993,S04,FCU,3:1,2:1,"1,15"
32788,13,2019/2020,Lukas1993,TSG,F95,3:2,1:1,0
32789,13,2019/2020,Lukas1993,BSC,BVB,2:2,1:2,0
32790,13,2019/2020,Lukas1993,KOE,FCA,1:3,1:1,0
32791,13,2019/2020,Lukas1993,SCP,RBL,0:6,2:3,"1,07"
32792,13,2019/2020,Lukas1993,FCB,B04,5:1,1:2,0
32793,13,2019/2020,Lukas1993,BMG,SCF,3:1,4:2,"1,55"
32794,13,2019/2020,Lukas1993,WOB,BRE,0:2,2:3,"1,61"
32795,13,2019/2020,Lukas1993,M05,SGE,3:2,2:1,"1,7"
32796,13,2019/2020,Rockoby87,S04,FCU,2:1,2:1,"1,46"
32797,13,2019/2020,Rockoby87,TSG,F95,2:2,1:1,"2,8"
32798,13,2019/2020,Rockoby87,BSC,BVB,1:3,1:2,"1,23"
32799,13,2019/2020,Rockoby87,KOE,FCA,1:0,1:1,0
32800,13,2019/2020,Rockoby87,SCP,RBL,1:3,2:3,"1,23"
32801,13,2019/2020,Rockoby87,FCB,B04,3:2,1:2,0
32802,13,2019/2020,Rockoby87,BMG,SCF,1:1,4:2,0
32803,13,2019/2020,Rockoby87,WOB,BRE,1:0,2:3,0
32804,13,2019/2020,Rockoby87,M05,SGE,1:2,2:1,0
32805,13,2019/2020,MS,S04,FCU,2:1,2:1,"1,46"
32806,13,2019/2020,MS,TSG,F95,2:1,1:1,0
32807,13,2019/2020,MS,BSC,BVB,1:2,1:2,"1,75"
32808,13,2019/2020,MS,KOE,FCA,2:1,1:1,0
32809,13,2019/2020,MS,SCP,RBL,0:3,2:3,"1,08"
32810,13,2019/2020,MS,FCB,B04,3:2,1:2,0
32811,13,2019/2020,MS,BMG,SCF,3:1,4:2,"1,55"
32812,13,2019/2020,MS,WOB,BRE,2:1,2:3,0
32813,13,2019/2020,MS,M05,SGE,1:2,2:1,0
32814,13,2019/2020,Mirco,S04,FCU,2:1,2:1,"1,46"
32815,13,2019/2020,Mirco,TSG,F95,3:1,1:1,0
32816,13,2019/2020,Mirco,BSC,BVB,1:2,1:2,"1,75"
32817,13,2019/2020,Mirco,KOE,FCA,1:0,1:1,0
32818,13,2019/2020,Mirco,SCP,RBL,1:3,2:3,"1,23"
32819,13,2019/2020,Mirco,FCB,B04,3:3,1:2,0
32820,13,2019/2020,Mirco,BMG,SCF,2:0,4:2,"1,29"
32821,13,2019/2020,Mirco,WOB,BRE,1:0,2:3,0
32822,13,2019/2020,Mirco,M05,SGE,1:2,2:1,0
32823,13,2019/2020,Flo,S04,FCU,2:0,2:1,"1,15"
32824,13,2019/2020,Flo,TSG,F95,2:0,1:1,0
32825,13,2019/2020,Flo,BSC,BVB,1:2,1:2,"1,75"
32826,13,2019/2020,Flo,KOE,FCA,2:1,1:1,0
32827,13,2019/2020,Flo,SCP,RBL,0:3,2:3,"1,08"
32828,13,2019/2020,Flo,FCB,B04,4:0,1:2,0
32829,13,2019/2020,Flo,BMG,SCF,3:1,4:2,"1,55"
32830,13,2019/2020,Flo,WOB,BRE,1:1,2:3,0
32831,13,2019/2020,Flo,M05,SGE,0:3,2:1,0
32832,13,2019/2020,OM,S04,FCU,2:0,2:1,"1,15"
32833,13,2019/2020,OM,TSG,F95,3:2,1:1,0
32834,13,2019/2020,OM,BSC,BVB,2:1,1:2,0
32835,13,2019/2020,OM,KOE,FCA,2:1,1:1,0
32836,13,2019/2020,OM,SCP,RBL,1:3,2:3,"1,23"
32837,13,2019/2020,OM,FCB,B04,4:1,1:2,0
32838,13,2019/2020,OM,BMG,SCF,2:1,4:2,"1,16"
32839,13,2019/2020,OM,WOB,BRE,2:1,2:3,0
32840,13,2019/2020,OM,M05,SGE,2:1,2:1,"1,93"
32841,13,2019/2020,HoD,S04,FCU,2:1,2:1,"1,46"
32842,13,2019/2020,HoD,TSG,F95,2:1,1:1,0
32843,13,2019/2020,HoD,BSC,BVB,1:3,1:2,"1,23"
32844,13,2019/2020,HoD,KOE,FCA,2:1,1:1,0
32845,13,2019/2020,HoD,SCP,RBL,1:3,2:3,"1,23"
32846,13,2019/2020,HoD,FCB,B04,2:2,1:2,0
32847,13,2019/2020,HoD,BMG,SCF,3:1,4:2,"1,55"
32848,13,2019/2020,HoD,WOB,BRE,4:1,2:3,0
32849,13,2019/2020,HoD,M05,SGE,1:3,2:1,0
32850,13,2019/2020,pwesterv,S04,FCU,3:2,2:1,"1,33"
32851,13,2019/2020,pwesterv,TSG,F95,3:1,1:1,0
32852,13,2019/2020,pwesterv,BSC,BVB,2:3,1:2,"1,45"
32853,13,2019/2020,pwesterv,KOE,FCA,1:2,1:1,0
32854,13,2019/2020,pwesterv,SCP,RBL,1:4,2:3,"1,12"
32855,13,2019/2020,pwesterv,FCB,B04,5:2,1:2,0
32856,13,2019/2020,pwesterv,BMG,SCF,3:1,4:2,"1,55"
32857,13,2019/2020,pwesterv,WOB,BRE,2:2,2:3,0
32858,13,2019/2020,pwesterv,M05,SGE,2:2,2:1,0
32859,13,2019/2020,isabella,S04,FCU,3:2,2:1,"1,33"
32860,13,2019/2020,isabella,TSG,F95,1:0,1:1,0
32861,13,2019/2020,isabella,BSC,BVB,1:1,1:2,0
32862,13,2019/2020,isabella,KOE,FCA,0:0,1:1,"2,8"
32863,13,2019/2020,isabella,SCP,RBL,1:3,2:3,"1,23"
32864,13,2019/2020,isabella,FCB,B04,2:0,1:2,0
32865,13,2019/2020,isabella,BMG,SCF,0:1,4:2,0
32866,13,2019/2020,isabella,WOB,BRE,2:2,2:3,0
32867,13,2019/2020,isabella,M05,SGE,1:1,2:1,0
32868,13,2019/2020,Mede,S04,FCU,2:1,2:1,"1,46"
32869,13,2019/2020,Mede,TSG,F95,2:0,1:1,0
32870,13,2019/2020,Mede,BSC,BVB,0:2,1:2,"1,23"
32871,13,2019/2020,Mede,KOE,FCA,2:1,1:1,0
32872,13,2019/2020,Mede,SCP,RBL,0:2,2:3,"1,15"
32873,13,2019/2020,Mede,FCB,B04,3:1,1:2,0
32874,13,2019/2020,Mede,BMG,SCF,2:0,4:2,"1,29"
32875,13,2019/2020,Mede,WOB,BRE,2:2,2:3,0
32876,13,2019/2020,Mede,M05,SGE,1:1,2:1,0
32877,13,2019/2020,ReRu,S04,FCU,1:0,2:1,"1,33"
32878,13,2019/2020,ReRu,TSG,F95,2:1,1:1,0
32879,13,2019/2020,ReRu,BSC,BVB,0:1,1:2,"1,45"
32880,13,2019/2020,ReRu,KOE,FCA,1:2,1:1,0
32881,13,2019/2020,ReRu,SCP,RBL,1:4,2:3,"1,12"
32882,13,2019/2020,ReRu,FCB,B04,2:2,1:2,0
32883,13,2019/2020,ReRu,BMG,SCF,2:1,4:2,"1,16"
32884,13,2019/2020,ReRu,WOB,BRE,1:1,2:3,0
32885,13,2019/2020,ReRu,M05,SGE,1:1,2:1,0
32886,13,2019/2020,Knut,S04,FCU,1:1,2:1,0
32887,13,2019/2020,Knut,TSG,F95,2:1,1:1,0
32888,13,2019/2020,Knut,BSC,BVB,3:3,1:2,0
32889,13,2019/2020,Knut,KOE,FCA,1:1,1:1,"3,4"
32890,13,2019/2020,Knut,SCP,RBL,2:2,2:3,0
32891,13,2019/2020,Knut,FCB,B04,6:1,1:2,0
32892,13,2019/2020,Knut,BMG,SCF,3:1,4:2,"1,55"
32893,13,2019/2020,Knut,WOB,BRE,1:1,2:3,0
32894,13,2019/2020,Knut,M05,SGE,1:2,2:1,0
32895,13,2019/2020,TopGun,S04,FCU,2:1,2:1,"1,46"
32896,13,2019/2020,TopGun,TSG,F95,1:0,1:1,0
32897,13,2019/2020,TopGun,BSC,BVB,1:3,1:2,"1,23"
32898,13,2019/2020,TopGun,KOE,FCA,1:2,1:1,0
32899,13,2019/2020,TopGun,SCP,RBL,0:3,2:3,"1,08"
32900,13,2019/2020,TopGun,FCB,B04,3:0,1:2,0
32901,13,2019/2020,TopGun,BMG,SCF,2:1,4:2,"1,16"
32902,13,2019/2020,TopGun,WOB,BRE,2:1,2:3,0
32903,13,2019/2020,TopGun,M05,SGE,1:2,2:1,0
32904,13,2019/2020,tobi,S04,FCU,2:0,2:1,"1,15"
32905,13,2019/2020,tobi,TSG,F95,0:1,1:1,0
32906,13,2019/2020,tobi,BSC,BVB,3:1,1:2,0
32907,13,2019/2020,tobi,KOE,FCA,2:0,1:1,0
32908,13,2019/2020,tobi,SCP,RBL,0:4,2:3,"1,08"
32909,13,2019/2020,tobi,FCB,B04,6:0,1:2,0
32910,13,2019/2020,tobi,BMG,SCF,0:2,4:2,0
32911,13,2019/2020,tobi,WOB,BRE,2:3,2:3,"2,64"
32912,13,2019/2020,tobi,M05,SGE,0:3,2:1,0
32913,13,2019/2020,Wolle Krassmann,S04,FCU,2:0,2:1,"1,15"
32914,13,2019/2020,Wolle Krassmann,TSG,F95,3:0,1:1,0
32915,13,2019/2020,Wolle Krassmann,BSC,BVB,0:2,1:2,"1,23"
32916,13,2019/2020,Wolle Krassmann,KOE,FCA,1:2,1:1,0
32917,13,2019/2020,Wolle Krassmann,SCP,RBL,0:2,2:3,"1,15"
32918,13,2019/2020,Wolle Krassmann,FCB,B04,4:1,1:2,0
32919,13,2019/2020,Wolle Krassmann,BMG,SCF,2:1,4:2,"1,16"
32920,13,2019/2020,Wolle Krassmann,WOB,BRE,2:0,2:3,0
32921,13,2019/2020,Wolle Krassmann,M05,SGE,0:1,2:1,0
32922,13,2019/2020,nemo,S04,FCU,3:0,2:1,"1,13"
32923,13,2019/2020,nemo,TSG,F95,1:0,1:1,0
32924,13,2019/2020,nemo,BSC,BVB,0:4,1:2,"1,22"
32925,13,2019/2020,nemo,KOE,FCA,1:2,1:1,0
32926,13,2019/2020,nemo,SCP,RBL,0:2,2:3,"1,15"
32927,13,2019/2020,nemo,FCB,B04,3:0,1:2,0
32928,13,2019/2020,nemo,BMG,SCF,2:1,4:2,"1,16"
32929,13,2019/2020,nemo,WOB,BRE,2:0,2:3,0
32930,13,2019/2020,nemo,M05,SGE,0:2,2:1,0
32931,13,2019/2020,Runner,S04,FCU,3:1,2:1,"1,15"
32932,13,2019/2020,Runner,TSG,F95,2:0,1:1,0
32933,13,2019/2020,Runner,BSC,BVB,1:3,1:2,"1,23"
32934,13,2019/2020,Runner,KOE,FCA,1:2,1:1,0
32935,13,2019/2020,Runner,SCP,RBL,0:4,2:3,"1,08"
32936,13,2019/2020,Runner,FCB,B04,4:1,1:2,0
32937,13,2019/2020,Runner,BMG,SCF,2:1,4:2,"1,16"
32938,13,2019/2020,Runner,WOB,BRE,1:0,2:3,0
32939,13,2019/2020,Runner,M05,SGE,1:3,2:1,0
32940,13,2019/2020,MM,S04,FCU,3:0,2:1,"1,13"
32941,13,2019/2020,MM,TSG,F95,2:0,1:1,0
32942,13,2019/2020,MM,BSC,BVB,1:3,1:2,"1,23"
32943,13,2019/2020,MM,KOE,FCA,2:0,1:1,0
32944,13,2019/2020,MM,SCP,RBL,1:2,2:3,"2,25"
32945,13,2019/2020,MM,FCB,B04,2:0,1:2,0
